"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"109","138","199","0","0","0","0","0","0","0","interacts with","MRPS11 (interacts with) NDUFA7","0","0","9606.ENSP00000317376","9606.ENSP00000301457","false","interacts with","MRPS11 (interacts with) NDUFA7","0","0"
"61","82","272","0","0","0","0","0","0","0","interacts with","TIMM17A (interacts with) NDUFV2","0","0","9606.ENSP00000356256","9606.ENSP00000327268","false","interacts with","TIMM17A (interacts with) NDUFV2","167","107"
"0","729","836","0","0","0","0","262","0","0","interacts with","ENSG00000267740 (interacts with) NDUFA12","0","0","9606.ENSP00000466639","9606.ENSP00000330737","false","interacts with","ENSG00000267740 (interacts with) NDUFA12","0","249"
"0","344","598","0","0","0","117","248","0","0","interacts with","NDUFV2 (interacts with) C17orf80","0","0","9606.ENSP00000327268","9606.ENSP00000351937","false","interacts with","NDUFV2 (interacts with) C17orf80","0","188"
"175","0","262","0","0","0","0","0","0","0","interacts with","HAGH (interacts with) NDUFA12","0","0","9606.ENSP00000380514","9606.ENSP00000330737","false","interacts with","HAGH (interacts with) NDUFA12","122","63"
"0","0","270","0","0","0","270","0","0","0","interacts with","PLEKHA4 (interacts with) NDUFV2","0","0","9606.ENSP00000263265","9606.ENSP00000327268","false","interacts with","PLEKHA4 (interacts with) NDUFV2","0","0"
"0","417","516","0","0","0","117","0","0","0","interacts with","NDUFA12 (interacts with) C17orf80","0","0","9606.ENSP00000330737","9606.ENSP00000351937","false","interacts with","NDUFA12 (interacts with) C17orf80","0","137"
"78","108","471","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) COX7B","0","0","9606.ENSP00000301457","9606.ENSP00000417656","false","interacts with","NDUFA7 (interacts with) COX7B","358","118"
"88","243","366","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MPC2","0","0","9606.ENSP00000327268","9606.ENSP00000356820","false","interacts with","NDUFV2 (interacts with) MPC2","113","87"
"215","62","232","0","0","0","0","0","0","0","interacts with","LAMTOR2 (interacts with) NDUFA12","0","0","9606.ENSP00000357288","9606.ENSP00000330737","false","interacts with","LAMTOR2 (interacts with) NDUFA12","0","0"
"77","196","400","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) COX7B","0","0","9606.ENSP00000330737","9606.ENSP00000417656","false","interacts with","NDUFA12 (interacts with) COX7B","241","61"
"242","652","874","0","0","0","0","562","0","0","interacts with","APOO (interacts with) NDUFA12","0","0","9606.ENSP00000368528","9606.ENSP00000330737","false","interacts with","APOO (interacts with) NDUFA12","0","0"
"48","479","870","0","0","0","0","760","0","0","interacts with","NDUFA12 (interacts with) MPC2","0","0","9606.ENSP00000330737","9606.ENSP00000356820","false","interacts with","NDUFA12 (interacts with) MPC2","0","0"
"0","296","570","0","0","0","117","249","0","0","interacts with","NDUFA7 (interacts with) C17orf80","0","0","9606.ENSP00000301457","9606.ENSP00000351937","false","interacts with","NDUFA7 (interacts with) C17orf80","0","188"
"0","417","516","0","0","0","117","0","0","0","interacts with","C17orf80 (interacts with) NDUFA12","0","0","9606.ENSP00000351937","9606.ENSP00000330737","false","interacts with","C17orf80 (interacts with) NDUFA12","0","137"
"0","146","204","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) ENSG00000111780","0","0","9606.ENSP00000327268","9606.ENSP00000450281","false","interacts with","NDUFV2 (interacts with) ENSG00000111780","0","107"
"59","0","222","0","0","0","117","0","0","0","interacts with","LONP1 (interacts with) NDUFA7","0","0","9606.ENSP00000353826","9606.ENSP00000301457","false","interacts with","LONP1 (interacts with) NDUFA7","134","47"
"69","398","672","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) COX7B","0","0","9606.ENSP00000327268","9606.ENSP00000417656","false","interacts with","NDUFV2 (interacts with) COX7B","459","47"
"0","191","614","0","0","0","0","534","0","0","interacts with","NDUFA12 (interacts with) ENSG00000111780","0","0","9606.ENSP00000330737","9606.ENSP00000450281","false","interacts with","NDUFA12 (interacts with) ENSG00000111780","0","59"
"0","201","954","0","0","0","800","732","0","0","interacts with","ENSG00000258674 (interacts with) NDUFV2","0","0","9606.ENSP00000452549","9606.ENSP00000327268","false","interacts with","ENSG00000258674 (interacts with) NDUFV2","0","57"
"96","145","217","0","0","0","0","0","0","0","interacts with","UQCC2 (interacts with) NDUFV2","0","0","9606.ENSP00000476140","9606.ENSP00000327268","false","interacts with","UQCC2 (interacts with) NDUFV2","69","0"
"156","62","228","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) SLC25A11","0","0","9606.ENSP00000327268","9606.ENSP00000225665","false","interacts with","NDUFV2 (interacts with) SLC25A11","91","55"
"188","0","999","0","900","0","981","369","0","0","interacts with","MT-ND5 (interacts with) NDUFA12","0","0","9606.ENSP00000354813","9606.ENSP00000330737","false","interacts with","MT-ND5 (interacts with) NDUFA12","310","99"
"152","243","332","0","0","0","0","0","0","0","interacts with","MRPL13 (interacts with) NDUFV2","0","0","9606.ENSP00000306548","9606.ENSP00000327268","false","interacts with","MRPL13 (interacts with) NDUFV2","0","43"
"0","187","334","0","0","0","0","215","0","0","interacts with","NDUFA7 (interacts with) ENSG00000111780","0","0","9606.ENSP00000301457","9606.ENSP00000450281","false","interacts with","NDUFA7 (interacts with) ENSG00000111780","0","0"
"0","147","226","0","0","0","130","0","0","0","interacts with","MRPS28 (interacts with) NDUFA7","0","0","9606.ENSP00000276585","9606.ENSP00000301457","false","interacts with","MRPS28 (interacts with) NDUFA7","0","0"
"144","66","166","0","0","0","0","0","0","0","interacts with","SPCS1 (interacts with) NDUFA12","0","0","9606.ENSP00000478310","9606.ENSP00000330737","false","interacts with","SPCS1 (interacts with) NDUFA12","0","0"
"175","0","262","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) HAGH","0","0","9606.ENSP00000330737","9606.ENSP00000380514","false","interacts with","NDUFA12 (interacts with) HAGH","122","63"
"0","103","386","0","0","0","0","212","0","0","interacts with","NDUFA4L2 (interacts with) NDUFV2","0","0","9606.ENSP00000377411","9606.ENSP00000327268","false","interacts with","NDUFA4L2 (interacts with) NDUFV2","105","144"
"119","64","330","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) HAGH","0","0","9606.ENSP00000327268","9606.ENSP00000380514","false","interacts with","NDUFV2 (interacts with) HAGH","166","142"
"303","62","426","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) SLC25A11","0","0","9606.ENSP00000330737","9606.ENSP00000225665","false","interacts with","NDUFA12 (interacts with) SLC25A11","46","189"
"88","184","806","0","0","0","0","368","0","0","interacts with","DLAT (interacts with) NDUFV2","0","0","9606.ENSP00000280346","9606.ENSP00000327268","false","interacts with","DLAT (interacts with) NDUFV2","218","554"
"0","184","236","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) GLRX5","0","0","9606.ENSP00000327268","9606.ENSP00000328570","false","interacts with","NDUFV2 (interacts with) GLRX5","103","0"
"144","107","361","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) SLC25A11","0","0","9606.ENSP00000301457","9606.ENSP00000225665","false","interacts with","NDUFA7 (interacts with) SLC25A11","180","101"
"100","84","369","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PSMA3","0","0","9606.ENSP00000330737","9606.ENSP00000216455","false","interacts with","NDUFA12 (interacts with) PSMA3","136","219"
"86","63","385","0","0","0","0","337","0","0","interacts with","ACO2 (interacts with) NDUFA12","0","0","9606.ENSP00000216254","9606.ENSP00000330737","false","interacts with","ACO2 (interacts with) NDUFA12","45","0"
"300","65","317","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TOMM5","0","0","9606.ENSP00000327268","9606.ENSP00000438204","false","interacts with","NDUFV2 (interacts with) TOMM5","0","0"
"0","183","183","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) GLRX5","0","0","9606.ENSP00000301457","9606.ENSP00000328570","false","interacts with","NDUFA7 (interacts with) GLRX5","0","0"
"82","166","201","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) CHCHD3","0","0","9606.ENSP00000330737","9606.ENSP00000262570","false","interacts with","NDUFA12 (interacts with) CHCHD3","0","0"
"116","633","795","0","0","0","0","353","0","0","interacts with","NDUFV2 (interacts with) CHCHD3","0","0","9606.ENSP00000327268","9606.ENSP00000262570","false","interacts with","NDUFV2 (interacts with) CHCHD3","124","60"
"214","87","445","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) PSMA3","0","0","9606.ENSP00000327268","9606.ENSP00000216455","false","interacts with","NDUFV2 (interacts with) PSMA3","161","187"
"200","104","252","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TOMM5","0","0","9606.ENSP00000330737","9606.ENSP00000438204","false","interacts with","NDUFA12 (interacts with) TOMM5","0","0"
"100","112","166","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) TOMM5","0","0","9606.ENSP00000301457","9606.ENSP00000438204","false","interacts with","NDUFA7 (interacts with) TOMM5","0","0"
"274","241","999","0","900","0","800","934","0","0","interacts with","NDUFV2 (interacts with) NDUFA7","0","0","9606.ENSP00000327268","9606.ENSP00000301457","false","interacts with","NDUFV2 (interacts with) NDUFA7","603","147"
"183","0","189","0","0","0","0","0","0","0","interacts with","ATP5S (interacts with) NDUFA12","0","0","9606.ENSP00000308334","9606.ENSP00000330737","false","interacts with","ATP5S (interacts with) NDUFA12","0","49"
"48","479","870","0","0","0","0","760","0","0","interacts with","MPC2 (interacts with) NDUFA12","0","0","9606.ENSP00000356820","9606.ENSP00000330737","false","interacts with","MPC2 (interacts with) NDUFA12","0","0"
"113","0","994","0","900","0","800","663","0","0","interacts with","MT-ND5 (interacts with) NDUFA7","0","0","9606.ENSP00000354813","9606.ENSP00000301457","false","interacts with","MT-ND5 (interacts with) NDUFA7","234","53"
"86","83","999","0","900","0","981","105","0","0","interacts with","NDUFV3 (interacts with) NDUFA12","0","0","9606.ENSP00000346196","9606.ENSP00000330737","false","interacts with","NDUFV3 (interacts with) NDUFA12","713","99"
"0","107","381","0","0","0","0","0","0","0","interacts with","MRPL42 (interacts with) NDUFA7","0","0","9606.ENSP00000449884","9606.ENSP00000301457","false","interacts with","MRPL42 (interacts with) NDUFA7","216","187"
"136","144","479","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) GTF2A2","0","0","9606.ENSP00000330737","9606.ENSP00000379372","false","interacts with","NDUFA12 (interacts with) GTF2A2","173","250"
"83","871","876","0","0","0","0","0","0","0","interacts with","C19orf70 (interacts with) NDUFA7","0","0","9606.ENSP00000309561","9606.ENSP00000301457","false","interacts with","C19orf70 (interacts with) NDUFA7","0","0"
"88","243","366","0","0","0","0","0","0","0","interacts with","MPC2 (interacts with) NDUFV2","0","0","9606.ENSP00000356820","9606.ENSP00000327268","false","interacts with","MPC2 (interacts with) NDUFV2","113","87"
"64","145","165","0","0","0","0","0","0","0","interacts with","MRPS14 (interacts with) NDUFA7","0","0","9606.ENSP00000420714","9606.ENSP00000301457","false","interacts with","MRPS14 (interacts with) NDUFA7","0","0"
"172","65","423","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) GTF2A2","0","0","9606.ENSP00000327268","9606.ENSP00000379372","false","interacts with","NDUFV2 (interacts with) GTF2A2","125","249"
"74","123","332","0","0","0","0","244","0","0","interacts with","STOML2 (interacts with) NDUFA7","0","0","9606.ENSP00000348886","9606.ENSP00000301457","false","interacts with","STOML2 (interacts with) NDUFA7","0","0"
"0","0","172","0","0","0","0","151","0","0","interacts with","PIK3CA (interacts with) RHOT1","0","0","9606.ENSP00000263967","9606.ENSP00000351132","false","interacts with","PIK3CA (interacts with) RHOT1","54","52"
"179","81","502","0","0","0","0","394","0","0","interacts with","DGUOK (interacts with) NDUFA12","0","0","9606.ENSP00000264093","9606.ENSP00000330737","false","interacts with","DGUOK (interacts with) NDUFA12","0","0"
"274","241","999","0","900","0","800","934","0","0","interacts with","NDUFA7 (interacts with) NDUFV2","0","0","9606.ENSP00000301457","9606.ENSP00000327268","false","interacts with","NDUFA7 (interacts with) NDUFV2","603","147"
"229","0","228","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) RHOT1","0","0","9606.ENSP00000330737","9606.ENSP00000351132","false","interacts with","NDUFA12 (interacts with) RHOT1","0","0"
"171","0","223","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) RHOT1","0","0","9606.ENSP00000327268","9606.ENSP00000351132","false","interacts with","NDUFV2 (interacts with) RHOT1","67","77"
"42","146","289","0","0","0","0","182","0","0","interacts with","NDUFA12 (interacts with) IDH3G","0","0","9606.ENSP00000330737","9606.ENSP00000217901","false","interacts with","NDUFA12 (interacts with) IDH3G","0","63"
"183","82","332","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TIMM22","0","0","9606.ENSP00000327268","9606.ENSP00000320236","false","interacts with","NDUFV2 (interacts with) TIMM22","181","0"
"183","107","239","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TIMM22","0","0","9606.ENSP00000330737","9606.ENSP00000320236","false","interacts with","NDUFA12 (interacts with) TIMM22","0","0"
"123","0","183","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) RHOT1","0","0","9606.ENSP00000301457","9606.ENSP00000351132","false","interacts with","NDUFA7 (interacts with) RHOT1","0","107"
"49","146","515","0","0","0","0","368","0","0","interacts with","NDUFV2 (interacts with) IDH3G","0","0","9606.ENSP00000327268","9606.ENSP00000217901","false","interacts with","NDUFV2 (interacts with) IDH3G","112","101"
"59","62","571","0","0","0","104","0","0","0","interacts with","NDUFV2 (interacts with) ACAD9","0","0","9606.ENSP00000327268","9606.ENSP00000312618","false","interacts with","NDUFV2 (interacts with) ACAD9","460","152"
"0","125","459","0","0","0","0","368","0","0","interacts with","NDUFA7 (interacts with) IDH3G","0","0","9606.ENSP00000301457","9606.ENSP00000217901","false","interacts with","NDUFA7 (interacts with) IDH3G","0","101"
"65","233","755","0","0","0","0","368","0","0","interacts with","TIMM10 (interacts with) NDUFA7","0","0","9606.ENSP00000257245","9606.ENSP00000301457","false","interacts with","TIMM10 (interacts with) NDUFA7","155","460"
"503","493","999","0","900","0","998","228","0","0","interacts with","NDUFS7 (interacts with) NDUFA12","0","0","9606.ENSP00000233627","9606.ENSP00000330737","false","interacts with","NDUFS7 (interacts with) NDUFA12","605","368"
"48","64","240","0","0","0","0","0","0","0","interacts with","PDHX (interacts with) NDUFA7","0","0","9606.ENSP00000227868","9606.ENSP00000301457","false","interacts with","PDHX (interacts with) NDUFA7","122","144"
"57","65","187","0","0","0","0","0","0","0","interacts with","DLAT (interacts with) NDUFA7","0","0","9606.ENSP00000280346","9606.ENSP00000301457","false","interacts with","DLAT (interacts with) NDUFA7","90","107"
"47","0","676","0","600","0","117","0","0","0","interacts with","NDUFA7 (interacts with) ACAD9","0","0","9606.ENSP00000301457","9606.ENSP00000312618","false","interacts with","NDUFA7 (interacts with) ACAD9","124","72"
"0","187","334","0","0","0","0","215","0","0","interacts with","ENSG00000111780 (interacts with) NDUFA7","0","0","9606.ENSP00000450281","9606.ENSP00000301457","false","interacts with","ENSG00000111780 (interacts with) NDUFA7","0","0"
